country_num	wevent	wpart_all	lpopw_part_all	duration	election_number	t_vote	t1_vote	vote_change	government	prime_minister	day_t1	month_t1	year_t1	day_t	month_t	year_t	imf	bailout	crisis_election	party_name	unemployment_change	debt_change	gdp_change	east	country_iso	parfam	party_mainstream	party_left
13	302.0	1907268.0	562821.3339316845	42.0	0	2.74	3.0	0.26	0	0	16	9	2007	7	3	2004	0	0	0	"other"	-3.5	7.5	20.45415	0	"GR"	7.0	0.0	0.0
14	6.0	1166.0	355.22977316379547	27.0	-1	2.3	3.9	1.6	0	0	7	4	2002	10	5	1998	0	0	0	"Centre Party (OMC)"	-3.1	-7.0	64.881	1	"HU"	7.0	0.0	0.0
14	64.0	34416.0	10485.067161560059	48.0	0	3.9	0.32	-3.58	0	0	9	4	2006	7	4	2002	0	0	0	"Centre Party (OMC)"	2.1	10.0	27.14659	1	"HU"	7.0	0.0	0.0
14	64.0	34416.0	10485.067161560059	48.0	0	0.0	5.04	5.04	0	0	9	4	2006	7	4	2002	0	0	0	"Democratic forum (conservative)"	2.1	10.0	27.14659	1	"HU"	2.0	1.0	0.0
14	6.0	1166.0	355.22977316379547	27.0	-1	2.8	0.0	-2.8	1	0	7	4	2002	10	5	1998	0	0	0	"Democratic forum (conservative)"	-3.1	-7.0	64.881	1	"HU"	2.0	1.0	0.0
14	39.0	32024.0	9756.327991485596	48.0	2	2.7	0.0	-2.7	0	0	6	4	2014	11	4	2010	1	1	1	"Democratic forum (conservative)"	-3.6	-3.0	1.771557	1	"HU"	2.0	1.0	0.0
14	175.0	184620.0	56245.73144054413	48.0	1	4.7	2.7	-2.0	0	0	11	4	2010	9	4	2006	1	1	1	"Democratic forum (conservative)"	4.2	16.3	7.426174	1	"HU"	2.0	1.0	0.0
14	6.0	1166.0	355.22977316379547	27.0	-1	13.2	0.8	-12.4	1	0	7	4	2002	10	5	1998	0	0	0	"FKGP (Independent party of Smallholders)"	-3.1	-7.0	64.881	1	"HU"	2.0	1.0	0.0
14	39.0	32024.0	9756.327991485596	48.0	2	52.7	45.0	-7.7	1	1	6	4	2014	11	4	2010	1	1	1	"Fidesz-KDNP (Christian dem)"	-3.6	-3.0	1.771557	1	"HU"	2.0	1.0	0.0
14	175.0	184620.0	56245.73144054413	48.0	1	42.0	52.7	10.7	0	0	11	4	2010	9	4	2006	1	1	1	"Fidesz-KDNP (Christian dem)"	4.2	16.3	7.426174	1	"HU"	2.0	1.0	0.0
14	6.0	1166.0	355.22977316379547	27.0	-1	32.2	41.07	8.87	1	1	7	4	2002	10	5	1998	0	0	0	"Fidesz-KDNP (Christian dem)"	-3.1	-7.0	64.881	1	"HU"	2.0	1.0	0.0
14	64.0	34416.0	10485.067161560059	48.0	0	41.07	42.0	0.93	0	0	9	4	2006	7	4	2002	0	0	0	"Fidesz-KDNP (Christian dem)"	2.1	10.0	27.14659	1	"HU"	2.0	1.0	0.0
14	39.0	32024.0	9756.327991485596	48.0	2	0.0	7.5	7.5	0	0	6	4	2014	11	4	2010	1	1	1	"Greens"	-3.6	-3.0	1.771557	1	"HU"	4.0	0.0	1.0
14	39.0	32024.0	9756.327991485596	48.0	2	7.5	5.4	-2.1	0	0	6	4	2014	11	4	2010	1	1	1	"Greens"	-3.6	-3.0	1.771557	1	"HU"	4.0	0.0	1.0
14	64.0	34416.0	10485.067161560059	48.0	0	2.16	0.41	-1.75	0	0	9	4	2006	7	4	2002	0	0	0	"Hungarian Workers Party"	2.1	10.0	27.14659	1	"HU"	5.0	0.0	1.0
14	6.0	1166.0	355.22977316379547	27.0	-1	4.0	2.16	-1.84	0	0	7	4	2002	10	5	1998	0	0	0	"Hungarian Workers Party"	-3.1	-7.0	64.881	1	"HU"	5.0	0.0	1.0
14	175.0	184620.0	56245.73144054413	48.0	1	0.0	16.7	16.7	0	0	11	4	2010	9	4	2006	1	1	1	"Jobbik"	4.2	16.3	7.426174	1	"HU"	6.0	0.0	0.0
14	39.0	32024.0	9756.327991485596	48.0	2	16.7	20.3	3.6	0	0	6	4	2014	11	4	2010	1	1	1	"Jobbik"	-3.6	-3.0	1.771557	1	"HU"	6.0	0.0	0.0
14	39.0	32024.0	9756.327991485596	48.0	2	0.0	0.0	0.0	0	0	6	4	2014	11	4	2010	1	1	1	"Liberals"	-3.6	-3.0	1.771557	1	"HU"	3.0	1.0	0.0
14	64.0	34416.0	10485.067161560059	48.0	0	5.57	6.5	0.93	1	0	9	4	2006	7	4	2002	0	0	0	"Liberals"	2.1	10.0	27.14659	1	"HU"	3.0	1.0	0.0
14	6.0	1166.0	355.22977316379547	27.0	-1	6.9	5.57	-1.33	0	0	7	4	2002	10	5	1998	0	0	0	"Liberals"	-3.1	-7.0	64.881	1	"HU"	3.0	1.0	0.0
14	175.0	184620.0	56245.73144054413	48.0	1	6.5	0.0	-6.5	1	0	11	4	2010	9	4	2006	1	1	1	"Liberals"	4.2	16.3	7.426174	1	"HU"	3.0	1.0	0.0
14	64.0	34416.0	10485.067161560059	48.0	0	4.37	2.2	-2.17	0	0	9	4	2006	7	4	2002	0	0	0	"MIEP-Jobbik"	2.1	10.0	27.14659	1	"HU"	6.0	0.0	0.0
14	6.0	1166.0	355.22977316379547	27.0	-1	5.5	4.37	-1.13	0	0	7	4	2002	10	5	1998	0	0	0	"MIEP-Jobbik"	-3.1	-7.0	64.881	1	"HU"	6.0	0.0	0.0
14	175.0	184620.0	56245.73144054413	48.0	1	43.2	19.3	-23.9	1	1	11	4	2010	9	4	2006	1	1	1	"Socialists"	4.2	16.3	7.426174	1	"HU"	1.0	1.0	1.0
14	6.0	1166.0	355.22977316379547	27.0	-1	32.9	42.05	9.15	0	0	7	4	2002	10	5	1998	0	0	0	"Socialists"	-3.1	-7.0	64.881	1	"HU"	1.0	1.0	1.0
14	39.0	32024.0	9756.327991485596	48.0	2	19.3	25.7	6.4	0	0	6	4	2014	11	4	2010	1	1	1	"Socialists"	-3.6	-3.0	1.771557	1	"HU"	1.0	1.0	1.0
14	64.0	34416.0	10485.067161560059	48.0	0	42.05	43.2	1.15	1	1	9	4	2006	7	4	2002	0	0	0	"Socialists"	2.1	10.0	27.14659	1	"HU"	1.0	1.0	1.0
14	6.0	1166.0	355.22977316379547	27.0	-1	0.2	0.9	0.7	0	0	7	4	2002	10	5	1998	0	0	0	"others"	-3.1	-7.0	64.881	1	"HU"	7.0	0.0	0.0
14	64.0	34416.0	10485.067161560059	48.0	0	0.9	0.6	-0.3	0	0	9	4	2006	7	4	2002	0	0	0	"others"	2.1	10.0	27.14659	1	"HU"	7.0	0.0	0.0
14	39.0	32024.0	9756.327991485596	48.0	2	1.1	3.6	2.5	0	0	6	4	2014	11	4	2010	1	1	1	"others"	-3.6	-3.0	1.771557	1	"HU"	7.0	0.0	0.0
14	175.0	184620.0	56245.73144054413	48.0	1	3.6	1.1	-2.5	0	0	11	4	2010	9	4	2006	1	1	1	"others"	4.2	16.3	7.426174	1	"HU"	7.0	0.0	0.0
15	64.0	265648.0	104275.35880088806	60.0	0	41.48	41.56	0.08	1	1	24	5	2007	17	5	2002	0	0	0	"Fianna Fail"	0.1	-9.9	45.08791	0	"IE"	2.0	1.0	0.0
15	46.0	12807.5	5027.354507446289	45.0	1	41.56	17.4	-24.16	1	1	25	2	2011	24	5	2007	1	1	1	"Fianna Fail"	10.2	79.5	-14.2654	0	"IE"	2.0	1.0	0.0
15	88.0	45962.0	18041.55865097046	28.0	-1	39.3	41.48	2.18	1	1	17	5	2002	6	6	1997	0	0	0	"Fianna Fail"	-5.9	-37.6	82.25931	0	"IE"	2.0	1.0	0.0
15	46.0	12807.5	5027.354507446289	45.0	1	27.32	36.1	8.78	0	0	25	2	2011	24	5	2007	1	1	1	"Fine Gael"	10.2	79.5	-14.2654	0	"IE"	2.0	1.0	0.0
15	64.0	265648.0	104275.35880088806	60.0	0	22.48	27.32	4.84	0	0	24	5	2007	17	5	2002	0	0	0	"Fine Gael"	0.1	-9.9	45.08791	0	"IE"	2.0	1.0	0.0
15	88.0	45962.0	18041.55865097046	28.0	-1	27.9	22.48	-5.42	0	0	17	5	2002	6	6	1997	0	0	0	"Fine Gael"	-5.9	-37.6	82.25931	0	"IE"	2.0	1.0	0.0
15	64.0	265648.0	104275.35880088806	60.0	0	3.85	4.69	0.84	0	0	24	5	2007	17	5	2002	0	0	0	"Greens"	0.1	-9.9	45.08791	0	"IE"	4.0	0.0	1.0
15	88.0	45962.0	18041.55865097046	28.0	-1	2.8	3.85	1.05	0	0	17	5	2002	6	6	1997	0	0	0	"Greens"	-5.9	-37.6	82.25931	0	"IE"	4.0	0.0	1.0
15	46.0	12807.5	5027.354507446289	45.0	1	4.69	3.6	-1.09	1	0	25	2	2011	24	5	2007	1	1	1	"Greens"	10.2	79.5	-14.2654	0	"IE"	4.0	0.0	1.0
15	64.0	265648.0	104275.35880088806	60.0	0	10.77	10.13	-0.64	0	0	24	5	2007	17	5	2002	0	0	0	"Labour"	0.1	-9.9	45.08791	0	"IE"	1.0	1.0	1.0
15	88.0	45962.0	18041.55865097046	28.0	-1	10.4	10.77	0.37	0	0	17	5	2002	6	6	1997	0	0	0	"Labour"	-5.9	-37.6	82.25931	0	"IE"	1.0	1.0	1.0
15	46.0	12807.5	5027.354507446289	45.0	1	10.13	19.4	9.27	0	0	25	2	2011	24	5	2007	1	1	1	"Labour"	10.2	79.5	-14.2654	0	"IE"	1.0	1.0	1.0
15	64.0	265648.0	104275.35880088806	60.0	0	3.96	2.73	-1.23	1	0	24	5	2007	17	5	2002	0	0	0	"Progressive Democrats"	0.1	-9.9	45.08791	0	"IE"	3.0	1.0	0.0
15	46.0	12807.5	5027.354507446289	45.0	1	2.7	0.0	-2.7	1	0	25	2	2011	24	5	2007	1	1	1	"Progressive Democrats"	10.2	79.5	-14.2654	0	"IE"	3.0	1.0	0.0
15	88.0	45962.0	18041.55865097046	28.0	-1	4.7	3.96	-0.74	1	0	17	5	2002	6	6	1997	0	0	0	"Progressive Democrats"	-5.9	-37.6	82.25931	0	"IE"	3.0	1.0	0.0
15	46.0	12807.5	5027.354507446289	45.0	1	6.94	9.9	2.96	0	0	25	2	2011	24	5	2007	1	1	1	"Sinn Fein"	10.2	79.5	-14.2654	0	"IE"	5.0	0.0	1.0
15	88.0	45962.0	18041.55865097046	28.0	-1	2.6	6.51	3.91	0	0	17	5	2002	6	6	1997	0	0	0	"Sinn Fein"	-5.9	-37.6	82.25931	0	"IE"	5.0	0.0	1.0
15	64.0	265648.0	104275.35880088806	60.0	0	6.51	6.94	0.43	0	0	24	5	2007	17	5	2002	0	0	0	"Sinn Fein"	0.1	-9.9	45.08791	0	"IE"	5.0	0.0	1.0
15	88.0	45962.0	18041.55865097046	28.0	-1	12.3	10.95	-1.35	0	0	17	5	2002	6	6	1997	0	0	0	"others"	-5.9	-37.6	82.25931	0	"IE"	7.0	0.0	0.0
15	64.0	265648.0	104275.35880088806	60.0	0	10.95	6.63	-4.32	0	0	24	5	2007	17	5	2002	0	0	0	"others"	0.1	-9.9	45.08791	0	"IE"	7.0	0.0	0.0
15	46.0	12807.5	5027.354507446289	45.0	1	6.6	15.4	8.8	0	0	25	2	2011	24	5	2007	1	1	1	"others"	10.2	79.5	-14.2654	0	"IE"	7.0	0.0	0.0
16	11.0	190873.0	165976.52871704102	48.0	2	0.0	8.25	8.25	0	0	27	4	2013	25	4	2009	1	1	1	"Bright future"	-2.4	3.4	26.80023	0	"IS"	3.0	1.0	0.0
16	11.0	67809.0	58964.349860191345	23.0	1	0.0	7.2	7.2	0	0	25	4	2009	12	5	2007	1	1	1	"Citizen Movement"	5.4	65.1	-41.90284	0	"IS"	5.0	0.0	1.0
16	11.0	190873.0	165976.52871704102	48.0	2	7.2	0.0	-7.2	0	0	27	4	2013	25	4	2009	1	1	1	"Citizen Movement"	-2.4	3.4	26.80023	0	"IS"	5.0	0.0	1.0
16	0.0		0.0	40.0	-1	40.7	33.68	-7.02	1	1	10	5	2003	8	5	1999	0	0	0	"Independence party"	1.7	-0.6	18.52133	0	"IS"	2.0	1.0	0.0
16	11.0	67809.0	58964.349860191345	23.0	1	36.6	23.7	-12.9	1	1	25	4	2009	12	5	2007	1	1	1	"Independence party"	5.4	65.1	-41.90284	0	"IS"	2.0	1.0	0.0
16	11.0	190873.0	165976.52871704102	48.0	2	23.7	26.7	3.0	0	0	27	4	2013	25	4	2009	1	1	1	"Independence party"	-2.4	3.4	26.80023	0	"IS"	2.0	1.0	0.0
16	0.0		0.0	48.0	0	33.68	36.6	2.92	1	1	12	5	2007	10	5	2003	0	0	0	"Independence party"	-2.2	-11.1	53.76155	0	"IS"	2.0	1.0	0.0
16	11.0	67809.0	58964.349860191345	23.0	1	14.3	21.7	7.4	0	0	25	4	2009	12	5	2007	1	1	1	"Left-Green movement"	5.4	65.1	-41.90284	0	"IS"	4.0	0.0	1.0
16	0.0		0.0	40.0	-1	9.1	8.81	-0.29	0	0	10	5	2003	8	5	1999	0	0	0	"Left-Green movement"	1.7	-0.6	18.52133	0	"IS"	4.0	0.0	1.0
16	11.0	190873.0	165976.52871704102	48.0	2	21.7	10.8	-10.9	1	0	27	4	2013	25	4	2009	1	1	1	"Left-Green movement"	-2.4	3.4	26.80023	0	"IS"	4.0	0.0	1.0
16	0.0		0.0	48.0	0	8.81	14.3	5.49	0	0	12	5	2007	10	5	2003	0	0	0	"Left-Green movement"	-2.2	-11.1	53.76155	0	"IS"	4.0	0.0	1.0
16	0.0		0.0	48.0	0	7.38	7.3	-0.08	0	0	12	5	2007	10	5	2003	0	0	0	"Liberal party"	-2.2	-11.1	53.76155	0	"IS"	3.0	1.0	0.0
16	0.0		0.0	40.0	-1	4.2	7.38	3.18	0	0	10	5	2003	8	5	1999	0	0	0	"Liberal party"	1.7	-0.6	18.52133	0	"IS"	3.0	1.0	0.0
16	11.0	67809.0	58964.349860191345	23.0	1	7.3	2.2	-5.1	0	0	25	4	2009	12	5	2007	1	1	1	"Liberal party"	5.4	65.1	-41.90284	0	"IS"	3.0	1.0	0.0
16	11.0	190873.0	165976.52871704102	48.0	2	2.2	0.0	-2.2	0	0	27	4	2013	25	4	2009	1	1	1	"Liberal party"	-2.4	3.4	26.80023	0	"IS"	3.0	1.0	0.0
16	11.0	190873.0	165976.52871704102	48.0	2	0.0	5.1	5.1	0	0	27	4	2013	25	4	2009	1	1	1	"Pirate Party"	-2.4	3.4	26.80023	0	"IS"	7.0	0.0	0.0
16	0.0		0.0	40.0	-1	18.5	17.73	-0.77	1	0	10	5	2003	8	5	1999	0	0	0	"Progressive party"	1.7	-0.6	18.52133	0	"IS"	2.0	1.0	0.0
16	0.0		0.0	48.0	0	17.73	11.7	-6.03	1	0	12	5	2007	10	5	2003	0	0	0	"Progressive party"	-2.2	-11.1	53.76155	0	"IS"	2.0	1.0	0.0
16	11.0	67809.0	58964.349860191345	23.0	1	11.7	14.8	3.1	1	0	25	4	2009	12	5	2007	1	1	1	"Progressive party"	5.4	65.1	-41.90284	0	"IS"	2.0	1.0	0.0
16	11.0	190873.0	165976.52871704102	48.0	2	14.8	24.43	9.63	0	0	27	4	2013	25	4	2009	1	1	1	"Progressive party"	-2.4	3.4	26.80023	0	"IS"	2.0	1.0	0.0
16	0.0		0.0	48.0	0	30.95	26.8	-4.15	0	0	12	5	2007	10	5	2003	0	0	0	"Social democrats"	-2.2	-11.1	53.76155	0	"IS"	1.0	1.0	1.0
16	11.0	190873.0	165976.52871704102	48.0	2	29.8	12.58	-17.22	1	1	27	4	2013	25	4	2009	1	1	1	"Social democrats"	-2.4	3.4	26.80023	0	"IS"	1.0	1.0	1.0
16	0.0		0.0	40.0	-1	26.8	30.95	4.15	0	0	10	5	2003	8	5	1999	0	0	0	"Social democrats"	1.7	-0.6	18.52133	0	"IS"	1.0	1.0	1.0
16	11.0	67809.0	58964.349860191345	23.0	1	26.8	29.8	3.0	1	0	25	4	2009	12	5	2007	1	1	1	"Social democrats"	5.4	65.1	-41.90284	0	"IS"	1.0	1.0	1.0
16	0.0		0.0	40.0	-1	0.7	1.44	0.74	0	0	10	5	2003	8	5	1999	0	0	0	"others"	1.7	-0.6	18.52133	0	"IS"	7.0	0.0	0.0
16	11.0	67809.0	58964.349860191345	23.0	1	3.3	0.6	-2.7	0	0	25	4	2009	12	5	2007	1	1	1	"others"	5.4	65.1	-41.90284	0	"IS"	7.0	0.0	0.0
16	11.0	190873.0	165976.52871704102	48.0	2	0.6	3.6	3.0	0	0	27	4	2013	25	4	2009	1	1	1	"others"	-2.4	3.4	26.80023	0	"IS"	7.0	0.0	0.0
16	0.0		0.0	48.0	0	1.44	3.3	1.86	0	0	12	5	2007	10	5	2003	0	0	0	"others"	-2.2	-11.1	53.76155	0	"IS"	7.0	0.0	0.0
17	353.0	3496800.0	686858.389629364	24.0	0	4.7	0.0	-4.7	1	0	13	4	2008	4	4	2006	0	0	0	"Greens"	0.5	0.4	5.499726	0	"IT"	4.0	0.0	1.0
17	480.0	6497450.0	1276260.5975102186	59.0	-1	2.2	4.7	2.5	0	0	4	4	2006	13	5	2001	0	0	0	"Greens"	-2.0	-2.9	18.89674	0	"IT"	4.0	0.0	1.0
17	480.0	6497450.0	1276260.5975102186	59.0	-1	2.9	2.3	-0.6	0	0	4	4	2006	13	5	2001	0	0	0	"IdV"	-2.0	-2.9	18.89674	0	"IT"	3.0	1.0	0.0
17	353.0	3496800.0	686858.389629364	24.0	0	2.3	4.4	2.1	0	0	13	4	2008	4	4	2006	0	0	0	"IdV"	0.5	0.4	5.499726	0	"IT"	3.0	1.0	0.0
17	790.0	3078278.0	604650.2709770203	58.0	1	4.4	2.2	-2.2	0	0	24	2	2013	13	4	2008	0	0	1	"IdV"	4.6	20.9	-0.9599202	0	"IT"	3.0	1.0	0.0
17	480.0	6497450.0	1276260.5975102186	59.0	-1	6.7	8.1	1.4	0	0	4	4	2006	13	5	2001	0	0	0	"Left alliance (RC+communisti)"	-2.0	-2.9	18.89674	0	"IT"	5.0	0.0	1.0
17	353.0	3496800.0	686858.389629364	24.0	0	8.1	3.1	-5.0	1	0	13	4	2008	4	4	2006	0	0	0	"Left alliance (RC+communisti)"	0.5	0.4	5.499726	0	"IT"	5.0	0.0	1.0
17	790.0	3078278.0	604650.2709770203	58.0	1	3.1	3.2	0.1	0	0	24	2	2013	13	4	2008	0	0	1	"Left alliance (RC+communisti)"	4.6	20.9	-0.9599202	0	"IT"	5.0	0.0	1.0
17	353.0	3496800.0	686858.389629364	24.0	0	4.6	8.0	3.4	0	0	13	4	2008	4	4	2006	0	0	0	"Lega"	0.5	0.4	5.499726	0	"IT"	6.0	0.0	0.0
17	480.0	6497450.0	1276260.5975102186	59.0	-1	3.9	4.6	0.7	1	0	4	4	2006	13	5	2001	0	0	0	"Lega"	-2.0	-2.9	18.89674	0	"IT"	6.0	0.0	0.0
17	790.0	3078278.0	604650.2709770203	58.0	1	8.0	4.09	-3.91	1	0	24	2	2013	13	4	2008	0	0	1	"Lega"	4.6	20.9	-0.9599202	0	"IT"	6.0	0.0	0.0
17	790.0	3078278.0	604650.2709770203	58.0	1	0.0	25.56	25.56	0	0	24	2	2013	13	4	2008	0	0	1	"M5S"	4.6	20.9	-0.9599202	0	"IT"	5.0	0.0	1.0
17	790.0	3078278.0	604650.2709770203	58.0	1	33.2	25.42	-7.78	0	0	24	2	2013	13	4	2008	0	0	1	"PD"	4.6	20.9	-0.9599202	0	"IT"	1.0	1.0	1.0
17	353.0	3496800.0	686858.389629364	24.0	0	31.3	33.2	1.9	1	1	13	4	2008	4	4	2006	0	0	0	"PD(Ulivo+Marguerita+Democratici)"	0.5	0.4	5.499726	0	"IT"	1.0	1.0	1.0
17	480.0	6497450.0	1276260.5975102186	59.0	-1	31.1	31.3	0.2	0	0	4	4	2006	13	5	2001	0	0	0	"PD(Ulivo+Marguerita+Democratici) (l'ulivo)"	-2.0	-2.9	18.89674	0	"IT"	1.0	1.0	1.0
17	790.0	3078278.0	604650.2709770203	58.0	1	37.4	21.57	-15.83	1	0	24	2	2013	13	4	2008	0	0	1	"Pdl"	4.6	20.9	-0.9599202	0	"IT"	2.0	1.0	0.0
17	353.0	3496800.0	686858.389629364	24.0	0	36.7	37.4	0.7	0	0	13	4	2008	4	4	2006	0	0	0	"Pdl (Forza italia+AN)"	0.5	0.4	5.499726	0	"IT"	2.0	1.0	0.0
17	480.0	6497450.0	1276260.5975102186	59.0	-1	41.4	36.7	-4.7	1	1	4	4	2006	13	5	2001	0	0	0	"Pdl (Forza italia+AN)"	-2.0	-2.9	18.89674	0	"IT"	2.0	1.0	0.0
17	790.0	3078278.0	604650.2709770203	58.0	1	0.0	8.31	8.31	1	0	24	2	2013	13	4	2008	0	0	1	"SC (Monti)"	4.6	20.9	-0.9599202	0	"IT"	3.0	1.0	0.0
17	790.0	3078278.0	604650.2709770203	58.0	1	0.0	3.2	3.2	0	0	24	2	2013	13	4	2008	0	0	1	"SEL"	4.6	20.9	-0.9599202	0	"IT"	5.0	0.0	1.0
17	353.0	3496800.0	686858.389629364	24.0	0	6.7	5.6	-1.1	0	0	13	4	2008	4	4	2006	0	0	0	"Unione di Centro"	0.5	0.4	5.499726	0	"IT"	2.0	1.0	0.0
17	480.0	6497450.0	1276260.5975102186	59.0	-1	3.2	6.7	3.5	1	0	4	4	2006	13	5	2001	0	0	0	"Unione di Centro"	-2.0	-2.9	18.89674	0	"IT"	2.0	1.0	0.0
17	790.0	3078278.0	604650.2709770203	58.0	1	5.6	1.79	-3.81	1	0	24	2	2013	13	4	2008	0	0	1	"Unione di Centro"	4.6	20.9	-0.9599202	0	"IT"	2.0	1.0	0.0
17	480.0	6497450.0	1276260.5975102186	59.0	-1	9.3	5.6	-3.7	0	0	4	4	2006	13	5	2001	0	0	0	"others"	-2.0	-2.9	18.89674	0	"IT"	7.0	0.0	0.0
17	353.0	3496800.0	686858.389629364	24.0	0	5.6	8.3	2.7	0	0	13	4	2008	4	4	2006	0	0	0	"others"	0.5	0.4	5.499726	0	"IT"	7.0	0.0	0.0
17	790.0	3078278.0	604650.2709770203	58.0	1	8.3	7.81	-0.49	0	0	24	2	2013	13	4	2008	0	0	1	"others"	4.6	20.9	-0.9599202	0	"IT"	7.0	0.0	0.0
18	39.0	137504.5	66597.4687333107	48.0	0	9.2	5.3	-3.9	1	0	12	10	2008	10	10	2004	0	0	0	"Conservative liberal - Centre Party of Lithuania"	-4.7	-4.2	77.66322	1	"LT"	2.0	1.0	0.0
18	24.0	63320.0	30667.7367272377	49.0	1	5.3	2.1	-3.2	1	0	28	10	2012	12	10	2008	0	0	1	"Conservative liberal - Centre Party of Lithuania"	7.8	21.5	1.621198	1	"LT"	2.0	1.0	0.0
18	14.0	15017.0	7273.174296289682	48.0	-1	24.4	9.2	-15.2	0	0	10	10	2004	8	10	2000	0	0	0	"Conservative liberal - Centre Party of Lithuania (Liberal Uion of Lithuania)"	-6.8	-2.6	46.55283	1	"LT"	2.0	1.0	0.0
18	39.0	137504.5	66597.4687333107	48.0	0	0.0	5.7	5.7	0	0	12	10	2008	10	10	2004	0	0	0	"Conservative liberal - liberal movement"	-4.7	-4.2	77.66322	1	"LT"	2.0	1.0	0.0
18	14.0	15017.0	7273.174296289682	48.0	-1	0.0	0.0	0.0	0	0	10	10	2004	8	10	2000	0	0	0	"Conservative liberal - liberal movement"	-6.8	-2.6	46.55283	1	"LT"	2.0	1.0	0.0
18	24.0	63320.0	30667.7367272377	49.0	1	5.7	8.6	2.9	1	0	28	10	2012	12	10	2008	0	0	1	"Conservative liberal - liberal movement"	7.8	21.5	1.621198	1	"LT"	2.0	1.0	0.0
18	39.0	137504.5	66597.4687333107	48.0	0	3.8	4.8	1.0	0	0	12	10	2008	10	10	2004	0	0	0	"Electoral action of Poles"	-4.7	-4.2	77.66322	1	"LT"	7.0	0.0	0.0
18	24.0	63320.0	30667.7367272377	49.0	1	4.8	5.8	1.0	0	0	28	10	2012	12	10	2008	0	0	1	"Electoral action of Poles"	7.8	21.5	1.621198	1	"LT"	7.0	0.0	0.0
18	14.0	15017.0	7273.174296289682	48.0	-1	2.0	3.8	1.8	0	0	10	10	2004	8	10	2000	0	0	0	"Electoral action of Poles"	-6.8	-2.6	46.55283	1	"LT"	7.0	0.0	0.0
18	39.0	137504.5	66597.4687333107	48.0	0	0.0	3.2	3.2	0	0	12	10	2008	10	10	2004	0	0	0	"Frontas (socialist)"	-4.7	-4.2	77.66322	1	"LT"	5.0	0.0	1.0
18	14.0	15017.0	7273.174296289682	48.0	-1	0.0	0.0	0.0	0	0	10	10	2004	8	10	2000	0	0	0	"Frontas (socialist)"	-6.8	-2.6	46.55283	1	"LT"	5.0	0.0	1.0
18	24.0	63320.0	30667.7367272377	49.0	1	3.2	0.0	-3.2	0	0	28	10	2012	12	10	2008	0	0	1	"Frontas (socialist)"	7.8	21.5	1.621198	1	"LT"	5.0	0.0	1.0
18	24.0	63320.0	30667.7367272377	49.0	1	19.7	15.1	-4.6	1	1	28	10	2012	12	10	2008	0	0	1	"Homeland Union Christ Dem"	7.8	21.5	1.621198	1	"LT"	6.0	0.0	0.0
18	39.0	137504.5	66597.4687333107	48.0	0	14.8	19.7	4.9	0	0	12	10	2008	10	10	2004	0	0	0	"Homeland Union Christ Dem"	-4.7	-4.2	77.66322	1	"LT"	6.0	0.0	0.0
18	14.0	15017.0	7273.174296289682	48.0	-1	2.9	14.8	11.9	0	0	10	10	2004	8	10	2000	0	0	0	"Homeland Union Christ Dem (TS-LKD)"	-6.8	-2.6	46.55283	1	"LT"	6.0	0.0	0.0
18	14.0	15017.0	7273.174296289682	48.0	-1	3.1	1.4	-1.7	0	0	10	10	2004	8	10	2000	0	0	0	"LKD (LKDP) Lithuanian Christian Democrats"	-6.8	-2.6	46.55283	1	"LT"	2.0	1.0	0.0
18	14.0	15017.0	7273.174296289682	48.0	-1	0.0	28.4	28.4	0	0	10	10	2004	8	10	2000	0	0	0	"Liberal - Labour"	-6.8	-2.6	46.55283	1	"LT"	3.0	1.0	0.0
18	24.0	63320.0	30667.7367272377	49.0	1	9.0	19.8	10.8	0	0	28	10	2012	12	10	2008	0	0	1	"Liberal - Labour"	7.8	21.5	1.621198	1	"LT"	3.0	1.0	0.0
18	39.0	137504.5	66597.4687333107	48.0	0	28.4	9.0	-19.4	1	0	12	10	2008	10	10	2004	0	0	0	"Liberal - Labour"	-4.7	-4.2	77.66322	1	"LT"	3.0	1.0	0.0
18	24.0	63320.0	30667.7367272377	49.0	1	12.7	7.3	-5.4	0	0	28	10	2012	12	10	2008	0	0	1	"Liberals - Order and Justice"	7.8	21.5	1.621198	1	"LT"	2.0	1.0	0.0
18	14.0	15017.0	7273.174296289682	48.0	-1	0.0	11.4	11.4	0	0	10	10	2004	8	10	2000	0	0	0	"Liberals - Order and Justice"	-6.8	-2.6	46.55283	1	"LT"	2.0	1.0	0.0
18	39.0	137504.5	66597.4687333107	48.0	0	11.4	12.7	1.3	0	0	12	10	2008	10	10	2004	0	0	0	"Liberals - Order and Justice"	-4.7	-4.2	77.66322	1	"LT"	2.0	1.0	0.0
18	14.0	15017.0	7273.174296289682	48.0	-1	0.0	0.0	0.0	0	0	10	10	2004	8	10	2000	0	0	0	"National resurrection - centre-right"	-6.8	-2.6	46.55283	1	"LT"	2.0	1.0	0.0
18	39.0	137504.5	66597.4687333107	48.0	0	0.0	15.1	15.1	0	0	12	10	2008	10	10	2004	0	0	0	"National resurrection - centre-right"	-4.7	-4.2	77.66322	1	"LT"	2.0	1.0	0.0
18	24.0	63320.0	30667.7367272377	49.0	1	15.1	0.0	-15.1	1	0	28	10	2012	12	10	2008	0	0	1	"National resurrection - centre-right"	7.8	21.5	1.621198	1	"LT"	2.0	1.0	0.0
